City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Ferrol,ES,2021-06-07 01:59:41,43.4832,-8.2369,287.74,83,12,3.3
278,Kampong Thum,KH,2021-06-07 01:59:41,12.7111,104.8887,303.05,69,100,0.68
279,San Cristobal,VE,2021-06-07 01:51:21,7.7669,-72.225,294.25,99,100,0.58
280,Ponta Delgada,PT,2021-06-07 01:56:14,37.7333,-25.6667,290.55,82,20,1.54
281,Nemuro,JP,2021-06-07 01:55:49,43.3236,145.575,293.39,83,39,1.43
282,Torbay,CA,2021-06-07 01:51:39,47.6666,-52.7314,277.36,93,90,4.12
283,Khasan,RU,2021-06-07 01:59:42,42.4308,130.6434,289.7,74,25,3.0
284,Lafia,NG,2021-06-07 01:59:42,8.4833,8.5167,297.27,90,89,1.65
285,Oranjemund,NA,2021-06-07 01:57:09,-28.55,16.4333,291.88,34,0,9.2
286,Pytalovo,RU,2021-06-07 01:59:42,57.0679,27.9138,286.45,87,83,2.69
287,Mae Hong Son,TH,2021-06-07 01:59:43,19.3003,97.9685,299.23,94,40,0.0
288,Kokopo,PG,2021-06-07 01:52:04,-4.352,152.2633,301.94,71,18,1.57
289,Ahipara,NZ,2021-06-07 01:52:06,-35.1667,173.1667,289.39,89,97,4.68
290,Rio Gallegos,AR,2021-06-07 01:51:38,-51.6226,-69.2181,278.18,70,40,4.12
291,Ruteng,ID,2021-06-07 01:59:43,-8.6136,120.4721,294.59,78,66,0.65
292,Soyo,AO,2021-06-07 01:59:43,-6.1349,12.3689,296.84,91,13,2.89
293,Bad Doberan,DE,2021-06-07 01:59:43,54.1071,11.9005,288.71,73,98,1.72
294,Husavik,IS,2021-06-07 01:51:44,66.0449,-17.3389,282.1,73,38,2.98
295,Lavrentiya,RU,2021-06-07 01:56:04,65.5833,-171.0,274.83,87,91,2.44
296,Asadabad,IR,2021-06-07 01:59:44,34.7824,48.1185,287.65,33,1,1.38
297,Lazaro Cardenas,MX,2021-06-07 01:52:52,17.9583,-102.2,301.31,75,84,3.53
298,Tarut,SA,2021-06-07 01:59:44,26.5733,50.0369,309.26,49,0,6.73
299,Katsuura,JP,2021-06-07 01:52:23,35.1333,140.3,296.21,82,97,0.78
300,Hailin,CN,2021-06-07 01:59:44,44.5833,129.4167,293.15,64,30,0.1
301,Kirakira,SB,2021-06-07 01:55:38,-10.4544,161.9205,300.93,79,32,3.62
302,Gogrial,SS,2021-06-07 01:59:45,8.5332,28.1004,297.72,77,92,2.04
303,Northam,GB,2021-06-07 01:59:45,51.0333,-4.2167,284.9,95,55,2.02
304,Carauari,BR,2021-06-07 01:55:22,-4.8828,-66.8958,296.02,98,93,1.22
305,Rio Grande,BR,2021-06-07 01:56:33,-32.035,-52.0986,282.21,77,17,4.45
306,Marystown,CA,2021-06-07 01:59:45,47.1666,-55.1483,279.97,83,90,6.16
307,Axim,GH,2021-06-07 01:59:45,4.8699,-2.2405,299.08,84,23,3.16
308,Humen,CN,2021-06-07 01:59:46,22.819,113.6731,302.59,65,38,3.43
309,Kerrville,US,2021-06-07 01:59:46,30.0474,-99.1403,300.27,82,1,3.6
310,Cockburn Town,TC,2021-06-07 01:52:20,21.4612,-71.1419,299.73,79,8,9.54
311,Mana,GF,2021-06-07 01:59:46,5.6592,-53.7767,297.44,88,100,0.81
312,Constantine,DZ,2021-06-07 01:59:46,36.365,6.6147,290.82,82,75,2.57
313,Anloga,GH,2021-06-07 01:59:47,5.7947,0.8973,300.27,80,58,4.12
314,Griffith,US,2021-06-07 01:55:16,41.5284,-87.4237,301.21,59,40,5.14
315,Kaitangata,NZ,2021-06-07 01:52:27,-46.2817,169.8464,286.44,65,1,3.48
316,Maridi,SS,2021-06-07 01:59:47,4.9158,29.4742,291.88,98,85,1.81
317,Saint Anthony,US,2021-06-07 01:55:37,45.0205,-93.218,304.23,50,40,1.79
318,Chlorakas,CY,2021-06-07 01:59:47,34.8042,32.4083,291.64,39,0,3.17
319,Cortes,ES,2021-06-07 01:59:48,41.9395,-1.4396,290.15,64,7,5.55
320,Cabedelo,BR,2021-06-07 01:59:48,-6.9811,-34.8339,297.52,86,28,4.72
321,Sobolevo,RU,2021-06-07 01:56:07,54.4299,31.8996,285.75,90,93,2.54
322,Leningradskiy,RU,2021-06-07 01:52:40,69.3833,178.4167,279.72,64,14,8.01
323,The Valley,AI,2021-06-07 01:52:35,18.217,-63.0578,300.07,76,100,8.66
324,Morondava,MG,2021-06-07 01:59:48,-20.2833,44.2833,294.96,54,6,6.31
325,Kantang,TH,2021-06-07 01:59:49,7.4054,99.5156,299.2,94,40,3.31
326,Ankara,TR,2021-06-07 01:56:32,39.9199,32.8543,280.66,71,21,0.89
327,Uyuni,BO,2021-06-07 01:59:49,-20.4597,-66.825,275.65,24,80,6.7
328,Navahrudak,BY,2021-06-07 01:59:49,53.6,25.8333,283.74,94,58,3.11
329,Lima,PE,2021-06-07 01:52:41,-12.0432,-77.0282,290.45,82,90,2.06
330,Petropavlovsk-Kamchatskiy,RU,2021-06-07 01:52:28,53.0452,158.6483,281.48,87,75,2.07
331,Gao,ML,2021-06-07 01:59:49,16.6362,1.637,304.33,33,3,5.25
332,Nata,PA,2021-06-07 01:59:50,8.3333,-80.5167,300.08,90,100,1.33
333,La Ronge,CA,2021-06-07 01:51:54,55.1001,-105.2842,290.29,55,75,3.09
334,San Quintin,MX,2021-06-07 01:54:53,30.4833,-115.95,294.51,73,11,3.57
335,Kempele,FI,2021-06-07 01:59:50,64.9131,25.5034,286.16,76,46,4.12
336,Sibolga,ID,2021-06-07 01:55:49,1.7427,98.7792,301.46,65,12,0.09
337,Shimoda,JP,2021-06-07 01:53:35,34.6667,138.95,295.35,87,100,1.14
338,Union City,US,2021-06-07 01:59:50,37.5958,-122.0192,297.47,53,1,1.34
339,Villa Maria,AR,2021-06-07 01:59:51,-32.4075,-63.2402,280.27,76,100,3.38
340,Junagarh,IN,2021-06-07 01:59:51,19.8667,82.9333,305.74,46,93,3.8
341,Andros Town,BS,2021-06-07 01:59:51,24.7,-77.7667,300.13,81,33,8.0
342,Luderitz,NA,2021-06-07 01:52:36,-26.6481,15.1594,292.51,33,0,5.51
343,Huarmey,PE,2021-06-07 01:51:53,-10.0681,-78.1522,291.2,86,90,2.78
344,Colombo,LK,2021-06-07 01:58:12,6.9319,79.8478,299.12,82,60,4.15
345,Matagalpa,NI,2021-06-07 01:59:51,12.9256,-85.9175,294.67,84,38,2.58
346,Champerico,GT,2021-06-07 01:56:12,14.3,-91.9167,302.23,74,19,2.2
347,Iberia,US,2021-06-07 01:55:16,29.9502,-91.7507,299.25,93,0,3.92
348,Graaff-Reinet,ZA,2021-06-07 01:59:52,-32.2522,24.5308,282.95,36,0,4.48
349,Broome,US,2021-06-07 01:53:38,42.2506,-75.833,298.59,68,84,0.45
350,Vestmanna,FO,2021-06-07 01:56:38,62.1564,-7.1664,281.66,100,90,2.68
351,Muros,ES,2021-06-07 01:53:11,42.7762,-9.0603,289.39,84,55,3.94
352,Saint-Georges,GD,2021-06-07 01:56:11,12.0564,-61.7485,299.97,83,20,9.26
353,Verkhnyaya Toyma,RU,2021-06-07 01:59:52,62.2349,44.9985,284.09,49,84,4.35
354,Hambantota,LK,2021-06-07 01:51:53,6.1241,81.1185,298.34,100,0,7.02
355,Makakilo City,US,2021-06-07 01:55:45,21.3469,-158.0858,301.01,63,75,9.03
356,Safford,US,2021-06-07 01:59:52,32.834,-109.7076,308.74,12,0,7.07
357,General Roca,AR,2021-06-07 01:59:53,-39.0333,-67.5833,279.37,48,100,3.51
358,Sidney,AU,2021-06-07 01:51:27,-33.8679,151.2073,291.82,62,0,0.45
359,Newcastleton,GB,2021-06-07 01:59:53,55.1796,-2.8127,283.0,88,53,0.41
360,Road Town,VG,2021-06-07 01:56:20,18.4167,-64.6167,300.17,78,20,6.17
361,Aripuana,BR,2021-06-07 01:59:53,-9.1667,-60.6333,297.46,77,100,0.39
362,Arlit,NE,2021-06-07 01:59:54,18.7369,7.3853,305.88,13,87,3.91
363,Savasleyka,RU,2021-06-07 01:59:54,55.4606,42.3207,285.24,95,91,1.51
364,Goderich,CA,2021-06-07 01:52:24,43.7501,-81.7165,299.33,44,11,5.14
365,Hounde,BF,2021-06-07 01:59:54,11.5,-3.5167,302.15,51,3,2.27
366,Tautira,PF,2021-06-07 01:52:37,-17.7333,-149.15,302.16,71,7,4.42
367,Yaan,NG,2021-06-07 01:59:54,7.3833,8.5667,296.28,93,100,1.67
368,Vila,PT,2021-06-07 01:59:55,42.0304,-8.1588,284.45,80,100,1.6
369,Skelleftea,SE,2021-06-07 01:59:55,64.7507,20.9528,283.15,70,87,1.24
370,Fukue,JP,2021-06-07 01:53:09,32.6881,128.8419,296.35,78,75,3.09
371,Labuan,MY,2021-06-07 01:59:55,5.2767,115.2417,302.35,79,20,2.24
372,Broken Hill,AU,2021-06-07 01:53:24,-31.95,141.4333,287.99,47,60,7.2
373,Flinders,AU,2021-06-07 01:52:51,-34.5833,150.8552,293.18,61,99,0.89
374,Kayes,ML,2021-06-07 01:59:56,14.0,-11.0,307.11,27,35,2.37
375,Cortez,US,2021-06-07 01:59:56,37.3489,-108.5859,298.01,18,49,2.84
376,Komsomolskiy,UZ,2021-06-07 01:53:01,40.4272,71.7189,299.55,29,77,0.0
377,Te Anau,NZ,2021-06-07 01:52:24,-45.4167,167.7167,281.83,76,1,0.34
378,Babanka,UA,2021-06-07 01:59:56,48.7097,30.4483,284.59,92,42,3.49
379,Tanout,NE,2021-06-07 01:59:56,14.9709,8.8879,303.03,32,55,1.84
380,Montauban,FR,2021-06-07 01:59:57,44.0833,1.5,289.53,92,0,1.44
381,Kapit,MY,2021-06-07 01:55:28,2.0167,112.9333,302.84,67,89,0.85
382,Atasu,KZ,2021-06-07 01:53:20,48.6814,71.6433,290.51,34,100,5.66
383,Nago,JP,2021-06-07 01:59:57,26.5881,127.9761,300.19,94,100,3.51
384,Mackay,AU,2021-06-07 01:59:57,-21.15,149.2,297.06,64,90,5.66
385,Channarayapatna,IN,2021-06-07 01:59:57,12.9044,76.3917,294.87,84,61,3.95
386,Belaya Gora,RU,2021-06-07 01:59:58,68.5333,146.4167,282.12,54,46,1.38
387,Safita,SY,2021-06-07 01:59:58,34.8205,36.1153,290.1,61,0,0.67
388,Jugsalai,IN,2021-06-07 01:59:58,22.7667,86.1833,302.14,84,18,0.0
389,Ondjiva,AO,2021-06-07 01:59:58,-17.0667,15.7333,282.86,62,11,1.6
390,Maragogi,BR,2021-06-07 01:59:59,-9.0122,-35.2225,296.9,86,51,2.36
391,Dalvik,IS,2021-06-07 01:56:06,65.9702,-18.5286,282.11,79,79,5.34
392,Bambous Virieux,MU,2021-06-07 01:51:41,-20.3428,57.7575,296.29,83,40,7.16
393,Chake Chake,TZ,2021-06-07 01:59:59,-5.2459,39.7666,297.77,77,28,6.97
394,Cap-Chat,CA,2021-06-07 01:59:59,49.1001,-66.6821,286.15,71,44,2.57
395,Tawau,MY,2021-06-07 01:59:59,4.2498,117.8871,302.22,89,100,1.17
396,Shangzhi,CN,2021-06-07 02:00:00,45.2167,127.9667,294.06,59,6,0.22
397,Novyy Urengoy,RU,2021-06-07 02:00:00,66.0833,76.6333,277.51,61,79,4.86
398,Kindia,GN,2021-06-07 02:00:00,10.0569,-12.8658,295.27,92,100,0.56
399,Berlevag,NO,2021-06-07 01:53:27,70.8578,29.0864,277.78,67,1,1.14
400,Tipperary,IE,2021-06-07 02:00:01,52.4733,-8.1558,283.97,93,100,1.73
401,Laguna,US,2021-06-07 01:51:44,38.421,-121.4238,306.43,32,1,2.68
402,Kuusamo,FI,2021-06-07 02:00:06,65.9667,29.1833,283.17,76,0,1.54
403,San Patricio,US,2021-06-07 01:52:11,28.017,-97.5169,302.2,88,2,6.26
404,Cabo San Lucas,MX,2021-06-07 01:55:56,22.8909,-109.9124,308.04,60,10,4.87
405,Kovdor,RU,2021-06-07 02:00:07,67.5662,30.4758,280.86,58,1,0.78
406,Carutapera,BR,2021-06-07 01:52:36,-1.195,-46.02,296.76,94,28,2.28
407,Quelimane,MZ,2021-06-07 02:00:07,-17.8786,36.8883,290.61,81,79,1.62
408,Saldanha,ZA,2021-06-07 01:51:52,-33.0117,17.9442,294.18,37,1,12.47
409,Severo-Kurilsk,RU,2021-06-07 01:52:53,50.6789,156.125,279.85,92,100,6.24
410,Eureka,US,2021-06-07 02:00:08,40.8021,-124.1637,289.36,72,100,2.24
411,Vangaindrano,MG,2021-06-07 02:00:08,-23.35,47.6,291.36,82,93,4.77
412,Haapiti,PF,2021-06-07 02:00:08,-17.5667,-149.8667,302.0,72,26,4.07
413,Pochutla,MX,2021-06-07 01:52:36,15.7432,-96.4661,298.61,84,100,2.41
414,Poplar Bluff,US,2021-06-07 02:00:09,36.757,-90.3929,297.0,86,75,3.09
415,Iroquois Falls,CA,2021-06-07 01:56:31,48.7669,-80.6831,301.23,83,93,6.04
416,Tual,ID,2021-06-07 01:53:27,-5.6667,132.75,300.48,80,100,6.45
417,Prince Rupert,CA,2021-06-07 01:52:33,54.3161,-130.3201,285.2,79,75,3.09
418,Rodrigues Alves,BR,2021-06-07 02:00:09,-7.738,-72.6509,295.32,98,92,1.15
419,Manokwari,ID,2021-06-07 02:00:09,-0.8667,134.0833,301.42,70,100,2.1
420,Itarema,BR,2021-06-07 01:59:55,-2.9248,-39.9167,297.82,86,7,3.54
421,Sunland Park,US,2021-06-07 01:59:19,31.7965,-106.58,308.5,12,1,0.89
422,Half Moon Bay,US,2021-06-07 01:52:54,37.4636,-122.4286,296.58,62,1,5.14
423,Leh,IN,2021-06-07 01:52:01,34.1667,77.5833,283.9,24,0,1.94
424,Zhigansk,RU,2021-06-07 01:52:20,66.7697,123.3711,285.86,49,100,9.3
425,Tabou,CI,2021-06-07 01:52:30,4.423,-7.3528,298.95,84,98,3.88
426,Bellavista,PE,2021-06-07 02:00:10,-7.0561,-76.5911,295.65,94,98,0.46
427,Florian,CO,2021-06-07 02:00:10,5.8049,-73.9703,289.05,98,100,1.85
428,Namibe,AO,2021-06-07 01:52:09,-15.1961,12.1522,297.19,43,1,4.41
429,Sfantu Gheorghe,RO,2021-06-07 01:58:46,45.8667,25.7833,286.08,84,14,0.52
430,Port Shepstone,ZA,2021-06-07 02:00:10,-30.7414,30.455,287.24,70,0,4.1
431,Kloulklubed,PW,2021-06-07 01:52:12,7.0419,134.2556,300.55,77,100,4.06
432,Tomobe,JP,2021-06-07 02:00:11,36.35,140.3,297.1,72,100,1.12
433,San Rafael,AR,2021-06-07 01:55:23,-34.6177,-68.3301,283.84,61,23,0.76
434,Mpika,ZM,2021-06-07 02:00:11,-11.8343,31.4529,282.52,91,32,2.82
435,Simao,CN,2021-06-07 02:00:11,22.7886,100.9748,296.38,84,49,1.13
436,Sarakhs,IR,2021-06-07 02:00:11,36.5449,61.1577,300.46,33,0,3.68
437,Pauini,BR,2021-06-07 01:56:19,-7.7136,-66.9764,295.47,99,91,0.4
438,Paita,PE,2021-06-07 02:00:12,-5.0892,-81.1144,293.3,81,99,6.15
439,Hofu,JP,2021-06-07 02:00:12,34.05,131.5667,295.46,78,100,2.68
440,Celestun,MX,2021-06-07 02:00:13,20.8667,-90.4,302.13,73,100,6.1
441,Catalina Foothills,US,2021-06-07 02:00:13,32.2979,-110.9187,309.95,11,0,2.68
442,Aswan,EG,2021-06-07 02:00:13,24.0934,32.907,299.9,19,0,5.49
443,Lompoc,US,2021-06-07 01:52:00,34.6391,-120.4579,293.16,77,90,4.36
444,Arroio Grande,BR,2021-06-07 02:00:13,-32.2375,-53.0869,282.37,89,0,2.46
445,Pocao De Pedras,BR,2021-06-07 02:00:14,-4.6667,-44.85,296.62,80,12,0.86
446,Santa Cruz,BO,2021-06-07 01:53:07,-17.8,-63.1667,292.85,94,75,1.42
447,Gurupa,BR,2021-06-07 02:00:14,-1.405,-51.64,297.64,87,72,1.58
448,Sisimiut,GL,2021-06-07 02:00:14,66.9395,-53.6735,278.17,88,100,0.78
449,Oum Hadjer,TD,2021-06-07 02:00:15,13.2954,19.6966,304.52,34,94,2.48
450,Balagansk,RU,2021-06-07 02:00:15,54.0103,103.0544,286.89,55,58,1.22
451,Isiro,CD,2021-06-07 02:00:15,2.7739,27.616,291.34,98,88,0.82
452,Yarada,IN,2021-06-07 02:00:16,17.65,83.2667,303.33,79,40,5.99
453,Lasa,IT,2021-06-07 01:53:48,46.6166,10.7002,288.64,94,100,0.43
454,Corner Brook,CA,2021-06-07 02:00:16,48.9667,-57.9484,279.38,77,100,0.14
455,Kurilsk,RU,2021-06-07 02:00:16,45.2333,147.8833,283.01,91,66,3.86
456,Minab,IR,2021-06-07 02:00:16,27.1467,57.0801,303.03,75,53,2.41
457,Bathsheba,BB,2021-06-07 01:51:42,13.2167,-59.5167,300.49,69,40,8.87
458,Adrar,MR,2021-06-07 01:55:57,20.5022,-10.0711,305.48,12,0,7.71
459,El Alto,PE,2021-06-07 02:00:17,-4.2714,-81.2147,292.01,84,100,5.84
460,Batangafo,CF,2021-06-07 02:00:17,7.3008,18.2833,293.85,89,43,1.67
461,Bayir,TR,2021-06-07 02:00:17,37.2687,28.2167,283.44,44,3,1.75
462,Boralday,KZ,2021-06-07 02:00:17,43.3578,76.8594,292.07,55,75,2.56
463,Pangkalanbuun,ID,2021-06-07 02:00:18,-2.6833,111.6167,303.31,64,56,1.96
464,Punto Fijo,VE,2021-06-07 01:52:23,11.6956,-70.1996,300.07,79,100,10.03
465,Adeje,ES,2021-06-07 02:00:18,28.1227,-16.726,291.21,70,20,1.38
466,Aliquippa,US,2021-06-07 02:00:18,40.6367,-80.2401,298.98,71,1,0.99
467,Boa Vista,BR,2021-06-07 01:53:45,2.8197,-60.6733,301.14,78,20,2.06
468,Rorvik,NO,2021-06-07 02:00:19,64.8621,11.2373,284.92,97,100,3.79
469,Aksu,CN,2021-06-07 01:52:25,41.1231,80.2644,300.86,20,0,3.66
470,Kathmandu,NP,2021-06-07 01:53:10,27.7167,85.3167,298.27,73,20,0.0
471,Marfino,RU,2021-06-07 02:00:19,55.7028,37.3822,288.23,92,0,2.01
472,Hue,VN,2021-06-07 02:00:19,16.4667,107.6,307.21,49,20,1.3
473,Humaita,BR,2021-06-07 02:00:19,-7.5061,-63.0208,297.25,89,100,0.4
474,Okhotsk,RU,2021-06-07 01:55:36,59.3833,143.3,282.05,76,100,3.24
475,Zyryanka,RU,2021-06-07 02:00:20,65.75,150.85,280.38,80,100,3.84
476,Methoni,GR,2021-06-07 02:00:20,36.8197,21.7049,294.38,75,3,5.43
477,Sao Raimundo Nonato,BR,2021-06-07 01:51:41,-9.0153,-42.6994,295.79,49,100,1.11
478,Manoel Urbano,BR,2021-06-07 02:00:20,-8.8389,-69.2597,295.72,99,43,1.06
479,Beringovskiy,RU,2021-06-07 01:51:51,63.05,179.3167,274.48,99,100,1.98
480,Pozo Colorado,PY,2021-06-07 02:00:21,-23.4923,-58.7972,293.97,82,94,2.05
481,Lata,PT,2021-06-07 01:53:36,40.1629,-8.3327,288.6,94,4,0.65
482,Ulaangom,MN,2021-06-07 02:00:21,49.9811,92.0667,285.66,45,8,1.57
483,Ambon,ID,2021-06-07 01:52:15,-3.6954,128.1814,302.23,74,40,5.14
484,Gunzenhausen,DE,2021-06-07 02:00:21,49.1,10.75,289.72,98,100,2.51
485,Moron,AR,2021-06-07 01:52:22,-34.6534,-58.6198,285.36,89,96,2.93
486,Yar-Sale,RU,2021-06-07 02:00:22,66.8333,70.8333,277.12,60,84,5.2
487,Ascension,US,2021-06-07 02:00:22,30.2169,-90.9001,298.15,93,1,0.0
488,Kahului,US,2021-06-07 01:52:10,20.8947,-156.47,303.16,66,40,10.29
489,Palmer,US,2021-06-07 01:53:03,42.1584,-72.3287,298.61,72,64,2.44
490,Swellendam,ZA,2021-06-07 02:00:22,-34.0226,20.4417,288.05,40,1,5.01
491,Alushta,UA,2021-06-07 02:00:23,44.6667,34.4167,288.92,78,90,2.67
492,La Tuque,CA,2021-06-07 01:58:00,47.4334,-72.7824,297.29,73,64,1.03
493,Mantua,IT,2021-06-07 01:52:46,45.1667,10.7833,293.01,90,96,0.89
494,Poum,NC,2021-06-07 01:52:53,-20.2333,164.0167,296.28,59,98,7.27
495,Ribeira Grande,PT,2021-06-07 01:52:06,38.5167,-28.7,291.38,90,100,3.98
496,Lae,PG,2021-06-07 02:00:23,-6.7221,146.9847,302.49,68,100,2.16
497,Vanimo,PG,2021-06-07 02:00:23,-2.6741,141.3028,301.41,77,72,3.75
498,Pangody,RU,2021-06-07 01:55:14,65.85,74.4859,277.33,56,34,4.96
499,Port Hedland,AU,2021-06-07 01:51:50,-20.3167,118.5667,300.18,24,75,8.23
500,Reutte,AT,2021-06-07 02:00:24,47.4833,10.7167,288.1,98,100,0.71
501,Mushie,CD,2021-06-07 02:00:24,-3.0167,16.9,294.56,96,79,0.52
502,Perth,AU,2021-06-07 02:00:16,-31.9333,115.8333,288.86,82,0,4.03
503,Vestmannaeyjar,IS,2021-06-07 01:52:03,63.4427,-20.2734,281.89,90,100,9.24
504,Ambovombe,MG,2021-06-07 02:00:24,-25.1667,46.0833,290.51,73,29,6.49
505,Constitucion,CL,2021-06-07 01:53:29,-35.3333,-72.4167,284.28,66,100,2.31
506,Ndele,CF,2021-06-07 02:00:25,8.4109,20.6473,294.27,91,99,1.92
507,Santana Do Matos,BR,2021-06-07 02:00:25,-5.9575,-36.6556,298.47,69,100,5.15
508,Cansuje,PH,2021-06-07 02:00:25,9.9231,123.4963,298.27,69,93,1.71
509,Olafsvik,IS,2021-06-07 01:52:08,64.8945,-23.7142,281.25,88,100,1.04
510,Kokoda,PG,2021-06-07 02:00:25,-8.8785,147.7407,300.45,84,100,1.93
511,Pimentel,PE,2021-06-07 02:00:26,-6.8367,-79.9342,292.59,85,97,0.45
512,Kropotkin,RU,2021-06-07 02:00:26,45.4375,40.5756,284.96,95,96,3.22
513,Porto Velho,BR,2021-06-07 02:00:26,-8.7619,-63.9039,297.18,94,20,0.0
514,Tunceli,TR,2021-06-07 02:00:26,39.1083,39.5471,284.33,58,0,2.07
515,Nhulunbuy,AU,2021-06-07 01:55:16,-12.2333,136.7667,299.49,78,75,6.17
516,Williams Lake,CA,2021-06-07 02:00:16,52.1415,-122.1445,282.16,55,77,1.79
517,Mecca,SA,2021-06-07 02:00:18,21.4267,39.8261,302.6,50,7,2.22
518,Flin Flon,CA,2021-06-07 01:56:18,54.7682,-101.865,289.36,52,100,3.85
519,Lowestoft,GB,2021-06-07 02:00:27,52.4752,1.7516,288.24,80,10,3.4
520,Vryburg,ZA,2021-06-07 02:00:27,-26.9566,24.7284,278.16,81,0,3.63
521,Naliya,IN,2021-06-07 02:00:27,23.2667,68.8333,302.78,64,71,5.62
522,Waipawa,NZ,2021-06-07 01:58:03,-41.4122,175.5153,285.62,68,92,5.09
523,Tura,IN,2021-06-07 01:55:22,25.5198,90.2201,298.66,88,46,2.43
524,Novochernorechenskiy,RU,2021-06-07 02:00:28,56.2669,91.0828,287.86,86,100,4.4
525,Lagoa,PT,2021-06-07 01:52:28,39.05,-27.9833,290.66,88,100,5.83
526,Sayyan,YE,2021-06-07 01:52:35,15.1718,44.3244,290.29,50,21,1.31
527,Campbell River,CA,2021-06-07 02:00:15,50.0163,-125.2446,285.52,72,75,4.12
528,Maputo,MZ,2021-06-07 02:00:28,-25.9653,32.5892,288.83,83,69,1.34
529,Cangzhou,CN,2021-06-07 02:00:29,38.3167,116.8667,304.5,35,93,5.09
530,Tartagal,AR,2021-06-07 02:00:29,-22.5164,-63.8013,288.13,91,100,0.56
531,Evensk,RU,2021-06-07 01:56:00,61.95,159.2333,282.8,73,51,3.82
532,Tricase,IT,2021-06-07 02:00:29,39.9304,18.3553,292.77,73,2,2.07
533,Kralendijk,BQ,2021-06-07 02:00:29,12.15,-68.2667,299.9,85,100,9.96
534,Churapcha,RU,2021-06-07 02:00:30,62.0025,132.4325,296.91,46,99,6.79
535,Obo,CF,2021-06-07 02:00:30,5.3998,26.4869,292.46,98,100,0.93
536,Kondinskoye,RU,2021-06-07 02:00:30,59.6481,67.41,288.93,81,43,1.64
537,Sept-Iles,CA,2021-06-07 01:59:16,50.2001,-66.3821,283.74,84,40,0.89
538,Gushikawa,JP,2021-06-07 02:00:31,26.3544,127.8686,299.72,94,100,2.51
539,Karatau,KZ,2021-06-07 02:00:31,43.1667,70.4667,299.91,38,1,2.14
540,Lincoln,US,2021-06-07 01:57:19,40.8,-96.667,300.19,69,100,0.89
541,Maryborough,AU,2021-06-07 02:00:31,-25.5333,152.7,294.61,55,42,3.09
542,Imeni Poliny Osipenko,RU,2021-06-07 02:00:31,52.4201,136.4853,289.59,57,84,2.52
543,Atbasar,KZ,2021-06-07 01:56:01,51.8,68.3333,289.94,37,23,3.5
544,Los Llanos De Aridane,ES,2021-06-07 01:55:51,28.6585,-17.9182,291.01,84,90,6.23
545,Tall Kayf,TR,2021-06-07 02:00:32,37.0833,41.0667,293.33,28,0,2.98
546,North Bend,US,2021-06-07 01:51:57,43.4065,-124.2243,291.45,68,90,5.66
547,Bol,TD,2021-06-07 02:00:32,13.4586,14.7147,301.71,59,34,0.25
548,Salamiyah,SY,2021-06-07 02:00:32,35.0113,37.0532,289.2,52,0,2.3
549,Vuktyl,RU,2021-06-07 02:00:33,63.8567,57.3094,279.85,53,77,5.39
550,Pedra Branca,BR,2021-06-07 02:00:33,-5.4542,-39.7172,294.6,70,33,1.31
551,Maroantsetra,MG,2021-06-07 01:52:36,-15.4333,49.7333,294.85,88,100,4.57
552,Kitaibaraki,JP,2021-06-07 02:00:33,36.7833,140.75,299.76,68,100,1.73
